id;annotator;tablename;position;question;answer
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Perempuan?;['66.98']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2013 for Perempuan?;['66.9']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Perempuan in PAPUA BARAT?;['66.57', '66.72', '66.86', '67.02', '67.1', '67.15', '67.16', '67.19', '67.43', '67.78', '67.9', '68.05', '68.44']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2022?;['68.44']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Perempuan?;['67.9']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2016 for Perempuan?;['67.16']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2015?;['67.15']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2014?;['67.1']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['66.86']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in PAPUA BARAT in 2011?;['66.72']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Perempuan in INDONESIA?;['71.83', '72.02', '72.22', '72.41', '72.59', '72.78', '72.8', '73.06', '73.19', '73.33', '73.46', '73.55', '73.83']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2021?;['73.55']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Perempuan?;['73.33']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in INDONESIA in 2017?;['73.06']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in INDONESIA in 2013?;['72.41']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2012?;['72.22']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Perempuan in INDONESIA in 2011?;['72.02']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Perempuan life expectancy in 2010?;['71.83']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Laki-laki in ACEH?;['67.17', '67.25', '67.32', '67.4', '67.44', '67.59', '67.61', '67.62', '67.73', '67.98', '68.04', '68.07', '68.26']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['68.26']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Laki-laki?;['68.07']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2017 for Laki-laki?;['67.62']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in ACEH in 2013?;['67.4']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in ACEH in 2012?;['67.32']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2011 for Laki-laki?;['67.25']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki living in SUMATERA UTARA since 2020?;['65.59', '65.76', '65.93', '66.06', '66.16', '66.41', '66.48', '66.49', '66.73', '67.07', '67.22', '67.35', '67.66']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Laki-laki?;['67.66']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA UTARA in 2021?;['67.35']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA UTARA in 2020?;['67.22']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA UTARA in 2019?;['67.07']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA UTARA in 2014?;['66.16']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2010?;['65.59']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki living in SUMATERA BARAT since 2020?;['65.7', '65.9', '66.11', '66.31', '66.41', '66.75', '66.9', '66.94', '67.16', '67.42', '67.59', '67.7', '67.99']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in Provinsi?;['SUMATERA BARAT']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['67.99']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA BARAT in 2020?;['67.59']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Laki-laki?;['67.16']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Laki-laki?;['66.41']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA BARAT in 2013?;['66.31']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Laki-laki in RIAU?;['68.26', '68.43', '68.61', '68.79', '68.88', '69.05', '69.1', '69.12', '69.32', '69.62', '69.75', '69.82', '70.03']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in RIAU in Provinsi?;['RIAU']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['70.03']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Laki-laki?;['69.82']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2019?;['69.62']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in RIAU in 2016?;['69.1']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in RIAU in 2014?;['68.88']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in RIAU in 2010?;['68.26']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in JAMBI?;['67.99', '68.14', '68.3', '68.46', '68.54', '68.67', '68.69', '68.75', '68.89', '69.11', '69.27', '69.33', '69.57']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAMBI in 2022?;['69.57']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2019?;['69.11']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAMBI in 2018?;['68.89']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAMBI in 2017?;['68.75']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Laki-laki?;['68.67']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAMBI in 2014?;['68.54']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAMBI in 2013?;['68.46']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2010 for Laki-laki?;['67.99']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Laki-laki in SUMATERA SELATAN?;['66.45', '66.62', '66.78', '66.95', '67.03', '67.25', '67.28', '67.29', '67.52', '67.78', '68.0', '68.11', '68.38']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['68.38']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA SELATAN in 2020?;['68.0']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA SELATAN in 2018?;['67.52']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA SELATAN in 2017?;['67.29']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SUMATERA SELATAN in 2015?;['67.25']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Laki-laki?;['67.03']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2012?;['66.78']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2011?;['66.62']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in BENGKULU?;['65.92', '66.08', '66.26', '66.43', '66.47', '66.6', '66.62', '66.64', '66.89', '67.28', '67.47', '67.54', '67.74']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2020?;['67.47']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Laki-laki?;['67.28']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BENGKULU in 2017?;['66.64']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2016?;['66.62']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BENGKULU in 2015?;['66.6']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BENGKULU in 2014?;['66.47']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BENGKULU in 2013?;['66.43']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BENGKULU in 2012?;['66.26']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BENGKULU in 2011?;['66.08']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in LAMPUNG?;['67.01', '67.23', '67.45', '67.66', '67.76', '68.0', '68.03', '68.04', '68.27', '68.64', '68.78', '68.86', '69.07']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Laki-laki?;['LAMPUNG']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['69.07']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2019?;['68.64']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Laki-laki?;['68.27']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2017?;['68.04']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2016?;['68.03']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2014?;['67.76']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Laki-laki in KEP. BANGKA BELITUNG?;['67.25', '67.42', '67.6', '67.77', '67.85', '68.01', '68.05', '68.08', '68.32', '68.63', '68.77', '68.86', '69.06']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in Provinsi?;['KEP. BANGKA BELITUNG']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Laki-laki?;['68.86']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2017 for Laki-laki?;['68.08']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2016 for Laki-laki?;['68.05']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KEP. BANGKA BELITUNG in 2015?;['68.01']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2014 for Laki-laki?;['67.85']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2012?;['67.6']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2011 for Laki-laki?;['67.42']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Laki-laki in KEP. RIAU?;['66.54', '66.76', '66.98', '67.18', '67.28', '67.54', '67.59', '67.6', '67.76', '67.92', '68.08', '68.24', '68.58']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['68.58']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KEP. RIAU in 2021?;['68.24']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2017?;['67.6']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2016 for Laki-laki?;['67.59']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Laki-laki?;['67.54']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2012 for Laki-laki?;['66.98']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KEP. RIAU in 2011?;['66.76']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2010?;['66.54']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki living in DKI JAKARTA since 2020?;['69.86', '70.02', '70.19', '70.36', '70.44', '70.6', '70.72', '70.78', '70.87', '70.96', '71.1', '71.21', '71.45']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in DKI JAKARTA in 2022?;['71.45']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in DKI JAKARTA in 2020?;['71.1']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Laki-laki?;['70.96']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in DKI JAKARTA in 2014?;['70.44']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2013?;['70.36']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in JAWA BARAT?;['69.4', '69.68', '69.95', '70.22', '70.35', '70.54', '70.57', '70.58', '70.76', '71.03', '71.3', '71.57', '71.77']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2020?;['71.3']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAWA BARAT in 2015?;['70.54']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAWA BARAT in 2012?;['69.95']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2011?;['69.68']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAWA BARAT in 2010?;['69.4']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Laki-laki in JAWA TENGAH?;['70.8', '70.99', '71.18', '71.37', '71.97', '72.05', '72.1', '72.16', '72.28', '72.33', '72.51', '72.61', '72.71']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Laki-laki?;['72.61']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAWA TENGAH in 2019?;['72.33']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2018?;['72.28']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2017 for Laki-laki?;['72.16']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAWA TENGAH in 2014?;['71.97']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2012 for Laki-laki?;['71.18']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAWA TENGAH in 2010?;['70.8']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in DI YOGYAKARTA?;['72.36', '72.47', '72.57', '72.67', '72.72', '72.9', '72.92', '72.95', '73.03', '73.13', '73.22', '73.27', '73.28']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in Provinsi?;['DI YOGYAKARTA']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Laki-laki?;['73.28']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in DI YOGYAKARTA in 2021?;['73.27']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Laki-laki?;['73.13']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Laki-laki?;['73.03']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in DI YOGYAKARTA in 2017?;['72.95']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2016?;['72.92']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in DI YOGYAKARTA in 2015?;['72.9']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2014?;['72.72']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2012?;['72.57']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2010 for Laki-laki?;['72.36']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Laki-laki in JAWA TIMUR?;['68.0', '68.13', '68.25', '68.45', '68.56', '68.79', '68.8', '68.82', '68.99', '69.3', '69.42', '69.51', '69.81']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in JAWA TIMUR in 2022?;['69.81']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Laki-laki?;['69.51']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2019?;['69.3']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2017?;['68.82']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2013 for Laki-laki?;['68.45']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2012 for Laki-laki?;['68.25']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2010 for Laki-laki?;['68.0']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Laki-laki in BANTEN?;['66.6', '66.78', '66.97', '67.15', '67.24', '67.53', '67.54', '67.57', '67.72', '67.97', '68.08', '68.15', '68.46']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['68.46']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BANTEN in 2021?;['68.15']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2016 for Laki-laki?;['67.54']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BANTEN in 2014?;['67.24']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BANTEN in 2013?;['67.15']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in BALI?;['68.73', '68.89', '69.06', '69.24', '69.33', '69.49', '69.55', '69.58', '69.8', '70.11', '70.28', '70.39', '70.69']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BALI in Provinsi?;['BALI']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BALI in 2018?;['69.8']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BALI in 2014?;['69.33']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BALI in 2012?;['69.06']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in BALI in 2010?;['68.73']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;from 2020 what is the expected life of Laki-laki in KALIMANTAN BARAT?;['67.15', '67.35', '67.56', '67.76', '67.86', '67.97', '67.99', '68.0', '68.26', '68.67', '68.8', '68.87', '69.08']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2022?;['69.08']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2020 for Laki-laki?;['68.8']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN BARAT in 2016?;['67.99']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Laki-laki?;['67.97']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN BARAT in 2014?;['67.86']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN BARAT in 2012?;['67.56']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Laki-laki in KALIMANTAN TENGAH?;['67.16', '67.25', '67.35', '67.41', '67.52', '67.67', '67.68', '67.69', '67.74', '67.79', '67.84', '67.89', '68.08']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN TENGAH in 2022?;['68.08']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN TENGAH in 2020?;['67.84']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2019 for Laki-laki?;['67.79']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN TENGAH in 2016?;['67.68']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN TENGAH in 2013?;['67.41']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN TENGAH in 2010?;['67.16']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in KALIMANTAN TIMUR?;['71.03', '71.25', '71.46', '71.68', '71.79', '71.82', '71.85', '71.87', '72.13', '72.41', '72.54', '72.79', '72.8']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in Provinsi for Laki-laki?;['KALIMANTAN TIMUR']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Laki-laki?;['72.8']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2019?;['72.41']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Laki-laki?;['72.13']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN TIMUR in 2017?;['71.87']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2015 for Laki-laki?;['71.82']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN TIMUR in 2013?;['71.68']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki living in KALIMANTAN UTARA since 2020?;['70.03', '70.04', '70.05', '70.06', '70.17', '70.47', '70.49', '70.5', '70.52', '70.57', '70.63', '70.69', '70.7']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in KALIMANTAN UTARA in Provinsi?;['KALIMANTAN UTARA']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2021 for Laki-laki?;['70.69']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2018 for Laki-laki?;['70.52']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2017?;['70.5']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2014?;['70.17']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2010?;['70.03']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;since 2020 what is the life expectancy for Laki-laki in SULAWESI UTARA?;['68.51', '68.65', '68.8', '68.95', '69.03', '69.08', '69.09', '69.11', '69.33', '69.71', '69.82', '69.89', '70.16']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy in 2022 for Laki-laki?;['70.16']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2020?;['69.82']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2019?;['69.71']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SULAWESI UTARA in 2015?;['69.08']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SULAWESI UTARA in 2014?;['69.03']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;Laki-laki life expectancy in 2010?;['68.51']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the Laki-laki life expectancy in SULAWESI TENGAH?;['64.17', '64.48', '64.8', '65.11', '65.27', '65.34', '65.39', '65.4', '65.86', '66.32', '66.77', '66.91', '66.98']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SULAWESI TENGAH in Provinsi?;['SULAWESI TENGAH']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SULAWESI TENGAH in 2022?;['66.98']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SULAWESI TENGAH in 2019?;['66.32']
ds0003;Zaki;angka_harapan_hidup_provinsi_indonesia;1;what is the life expectancy of Laki-laki in SULAWESI TENGAH in 2017?;['65.4']
